customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Customer Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2517,Rozanna,Kegan,Female,1,1978-10-19,42,Research Nurse,Health,Mass Customer,N,Yes,9 
2518,Krystalle,Ives,Female,53,1954-08-22,66,Recruiting Manager,n/a,Mass Customer,N,Yes,19 
2519,Ryon,Dalliston,Male,76,1979-10-17,41,Senior Developer,Manufacturing,Mass Customer,N,Yes,5 
2520,Gabie,Skett,Male,71,1974-05-27,46,Accountant III,Retail,Affluent Customer,N,Yes,10 
2521,Kellia,Martugin,Female,35,1999-08-29,21,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3 
2523,Lauree,Shewery,Female,28,1961-10-29,59,VP Marketing,Financial Services,Mass Customer,N,Yes,9 
2524,Rustie,Kingsland,Male,84,1969-05-29,51,Help Desk Technician,Retail,Mass Customer,N,Yes,8 
2525,Hans,Ison,Male,25,1992-10-03,28,Cost Accountant,Financial Services,Mass Customer,N,No,8 
2526,Izaak,Dopson,Male,89,1969-02-01,51,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8 
2527,Arly,Petersen,Female,60,1980-07-19,40,Technical Writer,n/a,Affluent Customer,N,Yes,16 
2528,Cassie,Toffaloni,Male,81,1978-09-23,42,Senior Editor,Financial Services,Affluent Customer,N,No,15 
2529,Ben,Laidler,Male,81,1954-05-11,66,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10 
2530,Engracia,Foulcher,Female,63,1960-08-03,60,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18 
2531,Brendan,Verbeke,Male,48,1981-08-20,39,Teacher,Property,High Net Worth,N,Yes,8 
2533,Harper,Ioannidis,Male,11,1993-07-26,27,Speech Pathologist,Health,Affluent Customer,N,Yes,5 
2534,Estelle,Lithgow,Female,70,1965-06-21,55,Research Associate,Manufacturing,Affluent Customer,N,Yes,12 
2535,Butch,Broadnicke,Male,53,1981-08-20,39,Accountant III,Financial Services,Affluent Customer,N,No,13 
2536,Aigneis,Brignall,Female,71,1964-06-10,56,Associate Professor,Health,Mass Customer,N,Yes,16 
2537,Peggi,Tolan,Female,8,1989-09-06,31,Senior Quality Engineer,n/a,Affluent Customer,N,Yes,12 
2539,Tracie,Ashdown,Male,68,1967-04-22,53,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12 
2541,Cleveland,Islep,Male,17,2000-03-14,20,Software Engineer II,Financial Services,High Net Worth,N,Yes,2 
2542,Amanda,Leverington,Female,43,1966-03-11,54,Accounting Assistant I,Property,Affluent Customer,N,Yes,12 
2543,Horacio,Kitchin,Male,41,1999-06-03,21,Web Developer III,n/a,Affluent Customer,N,No,2 
2544,Ellery,Bowra,Male,73,1988-01-31,32,VP Marketing,Manufacturing,Mass Customer,N,Yes,16 
2545,Grayce,Aumerle,Female,33,1978-04-11,42,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16 
2546,Marinna,Hancke,Female,45,1980-04-10,40,Assistant Professor,Manufacturing,High Net Worth,N,No,11 
2547,Aili,Scruby,Female,91,1985-07-08,35,Social Worker,Health,Mass Customer,N,Yes,14 
2548,Kristien,Robberts,Female,11,1971-07-30,49,Chief Design Engineer,n/a,Mass Customer,N,No,13 
2549,Mike,Geggus,Male,12,1998-08-07,22,Pharmacist,Health,Mass Customer,N,Yes,4 
2550,Dionysus,Elmhurst,Male,34,1997-08-12,23,Pharmacist,Health,Mass Customer,N,Yes,4 
2551,Gabrila,Gobbett,Female,0,1987-10-10,33,VP Quality Control,n/a,Mass Customer,N,No,5 
2554,Fan,Gaythwaite,Female,76,1982-08-21,38,Software Engineer III,n/a,High Net Worth,N,No,12 
2555,Brad,Tenman,Male,43,1976-09-19,44,Health Coach IV,Health,Affluent Customer,N,No,11 
2559,Fulvia,Bernini,Female,7,1969-06-21,51,Assistant Media Planner,Entertainment,High Net Worth,N,No,8 
2560,Sherm,Tythe,Male,7,1980-10-01,40,Developer IV,n/a,Mass Customer,N,No,21 
2562,Boonie,Withams,Male,98,1980-09-26,40,Internal Auditor,Retail,Mass Customer,N,No,13 
2563,Perla,Sabatier,Female,49,1990-03-08,30,Administrative Assistant IV,n/a,Mass Customer,N,Yes,20 
2564,Bell,Carley,Female,18,1976-04-29,44,Engineer III,Health,Mass Customer,N,No,15 
2565,Joannes,Harbron,Female,62,1969-08-17,51,Junior Executive,Health,Affluent Customer,N,Yes,9 
2566,Nani,Brilleman,Female,48,1996-10-29,24,Accountant II,Entertainment,Affluent Customer,N,Yes,6 
2567,Tobe,Spirit,Male,97,1975-01-13,45,Systems Administrator IV,Financial Services,Mass Customer,N,No,22 
2568,Anna-diana,Slyne,Female,42,1983-02-16,37,Staff Scientist,Manufacturing,Mass Customer,N,No,18 
2569,Sig,Sellan,Male,62,1985-05-03,35,VP Quality Control,Retail,Mass Customer,N,No,16 
2570,Hirsch,Peele,Male,13,1977-09-10,43,Professor,Financial Services,Mass Customer,N,Yes,18 
2571,Chariot,Keefe,Male,97,1986-11-17,34,Internal Auditor,Health,Affluent Customer,N,Yes,7 
2572,Sheila,McInulty,Female,30,1980-12-30,39,Engineer III,Financial Services,Mass Customer,N,No,13 
2573,Tera,Van Weedenburg,Female,72,1954-09-23,66,Software Engineer I,n/a,Mass Customer,N,No,10 
2575,Hagan,Abrahmer,Male,87,1974-06-07,46,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16 
2576,Lotty,Szubert,Female,15,1959-05-30,61,Associate Professor,Manufacturing,Mass Customer,N,No,13 
2577,Thor,Rickardsson,Male,78,1976-03-19,44,Operator,n/a,Mass Customer,N,Yes,10 
2578,Felice,McVane,Male,49,1991-02-27,29,Tax Accountant,Retail,High Net Worth,N,No,3 
2579,Celka,Demsey,Female,35,1970-12-31,49,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16 
2582,Harv,Pavey,Male,98,1977-08-10,43,Director of Sales,Health,Mass Customer,N,No,7 
2583,Appolonia,Oxe,Female,34,1963-09-12,57,Human Resources Assistant I,Property,Mass Customer,N,No,15 
2585,Sly,Passo,Male,15,1994-06-22,26,Geologist III,n/a,Affluent Customer,N,No,7 
2586,Heywood,Sollett,Male,10,1979-09-12,41,Tax Accountant,Financial Services,Mass Customer,N,Yes,13 
2587,Maren,Dachs,Female,76,1979-03-30,41,Data Coordiator,n/a,Affluent Customer,N,No,4 
2588,Kimball,Martinho,Male,37,2001-01-02,19,Professor,n/a,High Net Worth,N,No,2 
2590,Roslyn,Tewkesbury.,Female,48,1964-09-22,56,General Manager,Financial Services,Affluent Customer,N,Yes,11 
2592,Archibaldo,Argrave,Male,84,1995-06-19,25,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1 
2593,Sharona,Yorkston,Female,69,1973-07-26,47,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19 
2594,Sigismond,Stockow,Male,90,1997-06-23,23,Internal Auditor,Manufacturing,Mass Customer,N,No,2 
2595,Land,Bangley,Male,56,1977-08-17,43,Nurse Practicioner,n/a,Affluent Customer,N,Yes,8 
2596,Lexis,Deason,Female,51,1976-08-20,44,Assistant Professor,n/a,Affluent Customer,N,Yes,13 
2597,Carita,Kemwall,Female,58,1980-10-25,40,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11 
2598,Lindsay,Maydway,Male,23,1980-03-26,40,Senior Developer,Manufacturing,Affluent Customer,N,No,9 
2599,Pauly,Eilles,Female,9,1954-05-03,66,VP Marketing,Manufacturing,Mass Customer,N,No,5 
2600,Darnell,Wistance,Male,55,2001-03-03,19,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1 
2601,Morgana,Wardel,Female,48,1975-01-18,45,Software Engineer III,Financial Services,Affluent Customer,N,No,13 
2602,Jessamine,Butcher,Female,46,1977-03-22,43,Structural Analysis Engineer,Health,Mass Customer,N,No,3 
2603,Mercy,Jost,Female,44,1962-02-04,58,Nurse,Financial Services,High Net Worth,N,No,11 
2604,Lewiss,Jaeggi,Male,91,1975-05-08,45,Account Executive,Retail,Mass Customer,N,Yes,7 
2605,Had,Gilling,Male,50,1965-02-03,55,Marketing Manager,Health,High Net Worth,N,Yes,18 
2606,Addi,Seager,Female,56,1978-08-19,42,Electrical Engineer,Manufacturing,High Net Worth,N,No,12 
2607,Laurent,Ainslee,Male,90,1992-05-08,28,Registered Nurse,Health,Affluent Customer,N,Yes,7 
2608,Fenelia,Dockrell,Female,44,1975-11-05,45,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6 
2609,Genvieve,Kobes,Female,17,1964-12-18,56,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14 
2610,Arliene,Bartolijn,Female,41,1954-04-30,66,Account Coordinator,IT,Mass Customer,N,No,10 
2611,Aeriel,Lejeune,Female,36,1991-02-18,29,Tax Accountant,Financial Services,Affluent Customer,N,No,9 
2612,Bran,Sauven,Male,33,1969-04-30,51,Statistician I,Retail,Affluent Customer,N,No,18 
2616,Andee,Ormrod,Female,28,1970-06-11,50,Nurse,n/a,High Net Worth,N,Yes,13 
2618,Jay,Prue,Male,85,1977-12-14,43,Administrative Assistant IV,n/a,Mass Customer,N,No,4 
2619,Lavinia,Niess,Female,62,1978-07-05,42,Web Designer I,Financial Services,High Net Worth,N,Yes,14 
2620,Henderson,Koubek,Male,26,1999-04-30,21,Civil Engineer,Manufacturing,Mass Customer,N,No,1 
2621,Moreen,Zoren,Female,24,1974-02-21,46,Assistant Media Planner,Entertainment,High Net Worth,N,No,15 
2622,Natty,Sisneros,Male,13,1979-12-10,41,Staff Accountant I,Financial Services,Mass Customer,N,No,16 
2623,Zackariah,Catteroll,Male,42,1982-07-28,38,Media Manager III,Property,Mass Customer,N,Yes,15 
2624,Winfield,Lampitt,Male,37,1964-07-08,56,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11 
2625,Kristal,McRobbie,Female,45,1972-03-16,48,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8 
2626,Gerome,Lawrenz,Male,42,1998-10-24,22,Account Coordinator,Property,Affluent Customer,N,Yes,4 
2627,Hildegaard,Gennrich,Female,7,1971-10-29,49,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12 
2628,Giselbert,Gudyer,Male,29,2001-05-21,19,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1 
2629,Nomi,Bushell,Female,60,1976-08-13,44,Engineer IV,Entertainment,High Net Worth,N,No,19 
2631,Antonio,Brewis,Male,4,1995-05-11,25,Software Engineer I,Financial Services,Mass Customer,N,Yes,2 
2634,Silvester,Scowcroft,Male,85,1980-07-14,40,Quality Engineer,Financial Services,High Net Worth,N,No,15 
2635,Arty,Mac Geaney,Male,45,1959-01-03,61,Nurse,Retail,Mass Customer,N,No,14 
2636,Carly,Struys,Female,35,1974-01-05,46,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14 
2637,Marcile,Christley,Female,28,1972-07-30,48,Help Desk Operator,Retail,Mass Customer,N,Yes,11 
2638,Moritz,Brognot,Male,1,1977-02-10,43,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15 
2639,Mufi,O'Kielt,Female,70,1986-07-03,34,Geologist IV,Entertainment,Mass Customer,N,Yes,10 
2640,Curran,McMeekan,Male,75,1978-08-24,42,Computer Systems Analyst IV,n/a,Affluent Customer,N,No,12 
2641,Vina,Tackell,Female,71,1977-03-22,43,Software Test Engineer I,n/a,Mass Customer,N,Yes,12 
2643,Dulsea,Maffi,Female,53,1989-10-11,31,Nurse,n/a,Affluent Customer,N,No,18 
2644,Brooke,Alastair,Male,72,1977-09-03,43,VP Sales,IT,Mass Customer,N,No,12 
2645,Ado,Yaldren,Male,20,2000-06-26,20,Technical Writer,IT,High Net Worth,N,Yes,1 
2646,Jesselyn,Di Biaggi,Female,14,1972-10-11,48,Sales Representative,Retail,Mass Customer,N,Yes,17 
2648,Saunder,Newens,Male,60,1998-05-09,22,Account Representative I,n/a,Affluent Customer,N,No,1 
2649,Merwyn,MacPhail,Male,7,1986-01-16,34,Dental Hygienist,Health,Affluent Customer,N,Yes,20 
2650,Candice,Patriskson,Female,33,1995-08-20,25,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10 
2651,Silvan,Ellison,Male,10,1978-10-20,42,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10 
2652,Kelbee,Bernat,Male,96,1957-12-15,63,Biostatistician II,n/a,Affluent Customer,N,Yes,15 
2653,Aylmer,Glenwright,Male,80,1995-01-05,25,Food Chemist,Health,Affluent Customer,N,No,1 
2654,Dawn,Yakovitch,Female,83,1977-11-28,43,Tax Accountant,Telecommunications,Mass Customer,N,No,13 
2655,York,Strongman,Male,56,1966-06-11,54,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15 
2656,Halli,Littledike,Female,80,1959-05-02,61,Statistician III,n/a,Mass Customer,N,Yes,10 
2657,Coop,Stancer,Male,20,1991-12-16,29,Recruiter,n/a,Mass Customer,N,No,5 
2659,Konstance,Elgey,Female,81,1974-06-14,46,Professor,Argiculture,High Net Worth,N,Yes,11 
2661,Dorrie,Meaden,Female,59,1976-12-26,44,VP Marketing,Financial Services,High Net Worth,N,Yes,12 
2662,Louisette,Cullimore,Female,53,1977-12-21,43,Accountant IV,Property,Mass Customer,N,Yes,16 
2663,Royce,Pietrowicz,Male,69,1956-08-01,64,Environmental Tech,Health,Mass Customer,N,Yes,19 
2664,Raynor,Olech,Male,83,1966-01-16,54,Engineer II,n/a,Mass Customer,N,No,15 
2665,Seth,Murdie,Male,43,1965-03-28,55,Project Manager,Telecommunications,Mass Customer,N,Yes,17 
2666,Lyle,Eager,Male,2,1971-02-16,49,Occupational Therapist,Health,Mass Customer,N,No,9 
2667,Randene,Brown,Female,65,1958-07-17,62,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6 
2668,Allan,Govan,Male,27,1978-07-26,42,Senior Quality Engineer,Health,Mass Customer,N,No,18 
2669,Carrol,Jordin,Male,95,1995-02-18,25,Business Systems Development Analyst,Property,Affluent Customer,N,No,1 
2670,Cam,MacFadyen,Male,53,1977-05-13,43,VP Accounting,Financial Services,High Net Worth,N,Yes,18 
2671,Bridget,Bussons,Female,11,1990-11-09,30,Analyst Programmer,n/a,Mass Customer,N,No,11 
2672,Talbert,Folliss,Male,21,1986-01-16,34,Clinical Specialist,Health,Affluent Customer,N,No,4 
2673,Esma,McOwen,Female,27,1985-04-20,35,Software Consultant,n/a,Mass Customer,N,Yes,14 
2674,Lynsey,Broady,Female,59,1993-02-12,27,Food Chemist,Health,High Net Worth,N,No,5 
2675,Dayle,Girardetti,Female,24,1973-02-25,47,Media Manager IV,Retail,Mass Customer,N,No,7 
2676,Stinky,Marlen,Male,33,1957-01-21,63,Product Engineer,Retail,Mass Customer,N,Yes,12 
2678,Amble,Tandy,Male,33,1976-12-30,43,Sales Associate,Health,Mass Customer,N,No,11 
2679,Padriac,Apple,Male,5,1990-06-06,30,Director of Sales,Financial Services,High Net Worth,N,No,10 
2680,Noella,Firk,Female,0,1959-05-11,61,Financial Analyst,Financial Services,Mass Customer,N,Yes,14 
2681,Liza,LeEstut,Female,78,1974-09-15,46,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18 
2682,Annamarie,Bouzan,Female,54,1987-11-01,33,Accountant III,Manufacturing,High Net Worth,N,Yes,20 
2683,Myrta,Rentilll,Female,81,1965-04-14,55,Biostatistician II,n/a,Affluent Customer,N,Yes,6 
2684,Erastus,Payley,Male,96,1964-03-14,56,Health Coach IV,Health,Mass Customer,N,Yes,12 
2686,Cully,Takos,Male,63,1996-05-21,24,Automation Specialist II,Financial Services,Affluent Customer,N,No,4 
2687,Fabe,Smallbone,Male,67,1962-01-28,58,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20 
2688,Shelden,Lorent,Male,53,1977-05-18,43,Database Administrator III,Property,Mass Customer,N,No,13 
2689,Tore,Doerr,Male,17,1978-03-23,42,Senior Developer,n/a,Mass Customer,N,No,10 
2690,Sissie,Giordano,Female,17,1980-11-06,40,Registered Nurse,Health,Affluent Customer,N,Yes,12 
2691,Stearn,Boutton,Male,41,1975-11-03,45,Librarian,Entertainment,Mass Customer,N,No,18 
2692,Jacklyn,Bromehed,Female,57,1988-12-19,32,Research Associate,Health,High Net Worth,N,Yes,22 
2693,Abram,Phillipson,Male,91,1968-04-11,52,Research Assistant III,Health,High Net Worth,N,Yes,16 
2694,Teddi,De la Yglesias,Female,48,1985-12-28,35,Quality Engineer,Retail,Mass Customer,N,No,6 
2695,Kippy,Heater,Female,88,1976-08-16,44,Statistician II,Manufacturing,Mass Customer,N,Yes,19 
2698,Nedi,MacClay,Female,19,1974-06-15,46,Administrative Officer,Health,High Net Worth,N,No,20 
2699,Michal,Woltering,Male,93,1978-05-25,42,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16 
2700,Ingaberg,Cornillot,Female,22,1994-11-24,26,GIS Technical Architect,n/a,Mass Customer,N,No,2 
2701,Ileana,Timms,Female,13,1960-07-28,60,Dental Hygienist,Health,Affluent Customer,N,Yes,7 
2702,Saraann,Gilliard,Female,34,1976-11-30,44,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11 
2704,Orlando,Gniewosz,Male,6,1999-02-08,21,Account Representative IV,Retail,Affluent Customer,N,Yes,3 
2705,Madalena,MacCaughey,Female,11,1996-10-20,24,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3 
2706,Kelly,Bilyard,Male,59,1964-07-21,56,Desktop Support Technician,Retail,Affluent Customer,N,No,6 
2707,Tabb,Haberjam,Male,56,1988-12-26,32,Account Coordinator,Property,High Net Worth,N,Yes,5 
2708,Sophey,Wawer,Female,34,1980-06-18,40,Product Engineer,n/a,Mass Customer,N,Yes,10 
2711,Steven,Keetley,Male,52,1970-08-31,50,Biostatistician II,Health,Affluent Customer,N,No,6 
2712,Carissa,Hassent,Female,0,1987-06-26,33,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11 
2713,Hadlee,Mackro,Male,55,1954-11-03,66,Statistician II,Retail,Affluent Customer,N,Yes,5 
2714,Emmy,Jenton,Female,50,1998-03-17,22,Occupational Therapist,Health,High Net Worth,N,Yes,1 
2715,Umberto,Cappineer,Male,27,1962-11-14,58,Civil Engineer,Manufacturing,Affluent Customer,N,No,11 
2717,Frederic,McGown,Male,31,1981-03-25,39,Registered Nurse,Health,Mass Customer,N,No,13 
2718,Vernen,Hakonsen,Male,69,1976-12-12,44,Software Test Engineer II,n/a,High Net Worth,N,Yes,14 
2719,Alleyn,Clear,Male,69,1988-08-24,32,Teacher,Telecommunications,Affluent Customer,N,Yes,6 
2720,Shirline,Yellowlee,Female,0,1983-09-02,37,Account Coordinator,Retail,High Net Worth,N,No,10 
2723,Morganne,Smitham,Female,71,1978-04-20,42,Associate Professor,Manufacturing,Mass Customer,N,Yes,18 
2724,Gerome,Dutteridge,Male,92,1994-01-10,26,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4 
2725,Sibylla,Langmuir,Female,20,1965-06-19,55,Senior Quality Engineer,Property,Affluent Customer,N,No,11 
2726,Bradford,Monkton,Male,49,1976-03-18,44,Administrative Officer,Financial Services,Affluent Customer,N,No,4 
2727,Kim,Gabbitis,Female,88,1988-07-22,32,Administrative Officer,Financial Services,High Net Worth,N,Yes,2 
2728,Imojean,Atyeo,Female,55,1959-03-26,61,Physical Therapy Assistant,IT,High Net Worth,N,No,19 
2729,Meggi,Shipcott,Female,76,2000-05-10,20,General Manager,n/a,Mass Customer,N,Yes,1 
2730,Taddeo,Karlicek,Male,15,1960-11-27,60,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11 
2731,Meagan,Ferry,Female,74,2000-05-18,20,Accounting Assistant III,Retail,Mass Customer,N,Yes,1 
2732,Clarine,Yushkin,Female,36,1961-03-01,59,Help Desk Operator,Health,Mass Customer,N,No,7 
2733,Jordanna,Skyme,Female,89,1985-03-07,35,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,17 
2735,Ricoriki,Burree,Male,18,1958-09-06,62,Associate Professor,Financial Services,High Net Worth,N,Yes,14 
2736,Max,Awcock,Male,40,1993-01-18,27,Accounting Assistant IV,n/a,Affluent Customer,N,Yes,9 
2738,Lurleen,Shoebridge,Female,77,1997-01-06,23,Research Nurse,Health,Mass Customer,N,No,5 
2739,Alair,Cullingford,Male,48,1985-07-18,35,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,15 
2740,Godiva,Bulward,Female,61,1963-02-02,57,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12 
2741,Reinwald,Sinkins,Male,6,1999-02-28,21,Statistician II,Property,High Net Worth,N,No,4 
2742,Osgood,Risby,Male,50,1979-04-14,41,Actuary,Financial Services,High Net Worth,N,Yes,15 
2743,Carr,Muckley,Male,67,1979-05-25,41,Social Worker,Health,High Net Worth,N,Yes,20 
2744,Bjorn,Isitt,Male,59,1999-01-25,21,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3 
2745,Moyra,Mount,Female,8,1977-01-06,43,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18 
2746,Carmelia,Egle of Germany,Female,97,1953-10-25,67,Actuary,Financial Services,High Net Worth,N,Yes,7 
2747,Anna-diane,Crumpe,Female,5,1955-09-23,65,Software Test Engineer III,n/a,Affluent Customer,N,No,11 
2748,Dolorita,Dufaur,Female,96,1967-08-29,53,Quality Engineer,Financial Services,Mass Customer,N,No,4 
2749,Cale,Cunningham,Male,3,1979-01-12,41,Sales Representative,Retail,Mass Customer,N,No,5 
2751,Cordell,Coxhell,Male,94,1979-07-27,41,Sales Associate,Retail,High Net Worth,N,Yes,12 
2752,Cissiee,Jobern,Female,11,1960-05-10,60,Sales Representative,Retail,Affluent Customer,N,Yes,14 
2753,Bale,Ney,Male,26,1985-02-12,35,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7 
2754,Waring,Selwyn,Male,17,1963-06-23,57,Chief Design Engineer,Retail,Mass Customer,N,No,11 
2755,Karen,La Wille,Female,66,1999-07-28,21,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1 
2759,Melodee,Hendrik,Female,16,2001-11-14,19,Operator,Health,Affluent Customer,N,Yes,1 
2760,Early,Saggs,Male,55,1976-04-19,44,Teacher,Property,Mass Customer,N,No,11 
2761,Agathe,Weafer,Female,78,1961-11-11,59,Information Systems Manager,Financial Services,Mass Customer,N,No,19 
2763,Dalila,Snawdon,Female,30,1979-03-04,41,Actuary,Financial Services,Mass Customer,N,Yes,10 
2766,Rozanna,Chartman,Female,93,1989-03-19,31,Financial Advisor,Financial Services,High Net Worth,N,Yes,8 
2767,Sybil,Scramage,Female,84,1988-02-22,32,Desktop Support Technician,Property,High Net Worth,N,No,22 
2768,Forest,Knowling,Male,86,1995-09-26,25,Executive Secretary,Manufacturing,Mass Customer,N,No,3 
2769,Trevor,Itschakov,Male,31,1978-09-10,42,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15 
2770,Olvan,Loadwick,Male,24,1977-01-30,43,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13 
2771,Jamie,Gildersleeve,Female,6,1969-10-05,51,Recruiting Manager,Retail,Affluent Customer,N,Yes,10 
2772,Reynolds,Vreede,Male,15,1954-10-25,66,Quality Engineer,Property,Affluent Customer,N,Yes,13 
2773,Page,Farthin,Male,69,1976-03-21,44,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20 
